CustomerID,Title,FirstName,MiddleName,LastName,Suffix,AddressLine1,AddressLine2,City,StateProvinceName,CountryRegionName,PostalCode,PhoneNumber,BirthDate,Education,Occupation,Gender,MaritalStatus,HomeOwnerFlag,NumberCarsOwned,NumberChildrenAtHome,TotalChildren,YearlyIncome,LastUpdated,BikeBuyer,AvgMonthSpend,BikeBuyerText
17795,nan,Jaime,A,Diaz,nan,3241BrockLane,nan,Gateshead,England,UnitedKingdom,GA10,1.11501E+12,1.98608E+13,Bachelors,Clerical,F,M,1,1,1,1,78472,2.01703E+13,1,5117,YES
18751,nan,Kari,K,Schmidt,nan,2394PepperidgeWay,nan,Berkeley,California,UnitedStates,94704,4715550166,1.99606E+13,HighSchool,Manual,F,S,0,0,0,0,27717,2.01703E+13,0,4549,NO
19469,nan,Valerie,J,Cai,nan,20boulevarddY=Albi,nan,Paris,SeineParis,France,75007,1.11501E+12,1.98302E+13,PartialHighSchool,Manual,F,S,0,1,0,0,36648,2.01703E+13,0,4686,NO
13524,nan,Cheryl,nan,Blanco,nan,7546GonzalezCt,nan,Sydney,NewSouthWales,Australia,1002,1.11501E+12,1.99808E+13,Bachelors,SkilledManual,F,M,0,2,0,0,59571,2.01703E+13,1,4829,YES
13679,nan,Sandra,nan,Li,nan,1102GearyCt,nan,Lancaster,England,UnitedKingdom,LA11LN,1.11501E+12,1.99402E+13,Bachelors,SkilledManual,F,M,0,0,0,0,51012,2.01703E+13,0,4832,NO
17681,nan,Robert,nan,Carter,nan,9252LindellDr,nan,Berkeley,California,UnitedStates,94704,2045550128,1.97809E+13,PartialCollege,Manual,M,M,1,1,1,1,30648,2.01703E+13,1,5025,YES
15696,nan,Damien,A,Sun,nan,72placeBeaubernard,nan,Pantin,SeineSaintDenis,France,93500,1.11501E+12,1.97306E+13,Bachelors,Management,M,M,1,2,1,2,102530,2.01703E+13,1,5542,YES
12770,nan,Charles,L,Evans,nan,5276WhitehallDrive,nan,LosAngeles,California,UnitedStates,90012,3625550140,1.97509E+13,PartialCollege,SkilledManual,M,M,1,1,0,2,55105,2.01703E+13,1,5801,YES
13566,Mr,Mikael,nan,Sandberg,nan,Roustr6642,nan,Solingen,NordrheinWestfalen,Germany,42651,8545550100,1.97106E+13,HighSchool,Clerical,F,S,1,1,0,0,87033,2.01703E+13,0,5471,NO
28373,nan,Shane,nan,Lopez,nan,6avenuedesLaurentides,nan,Paris,SeineParis,France,75007,1.11501E+12,1.98609E+13,PartialHighSchool,SkilledManual,M,S,0,1,0,0,61447,2.01703E+13,0,5977,NO
19741,nan,Mara,R,Rivera,nan,7914HSt,9,Everett,Washington,UnitedStates,98201,9485550124,1.96011E+13,GraduateDegree,Clerical,F,S,1,1,1,1,76348,2.01703E+13,0,5224,NO
20567,nan,Nicolas,P,Anand,nan,6154GenevaAve,nan,MiltonKeynes,England,UnitedKingdom,MK88DF,1.11501E+12,1.96508E+13,PartialCollege,SkilledManual,M,M,1,1,0,2,53311,2.01703E+13,1,4891,YES
23140,nan,Tyler,A,Lee,nan,1544HoneyCourt,nan,Burien,Washington,UnitedStates,98168,5695550131,1.97608E+13,HighSchool,SkilledManual,M,M,1,1,0,1,57689,2.01703E+13,1,5566,YES
24150,nan,Jack,nan,Campbell,nan,Erlenweg5194,nan,Bottrop,NordrheinWestfalen,Germany,46236,1.11501E+12,1.97503E+13,PartialCollege,Clerical,M,M,1,1,1,2,83269,2.01703E+13,1,5562,YES
21782,nan,Blake,nan,Martin,nan,8040ErieDr,6Monteira,Beaverton,Oregon,UnitedStates,97005,9525550176,1.96808E+13,HighSchool,SkilledManual,M,S,1,1,0,0,54986,2.01703E+13,1,5312,YES
14475,nan,Isabella,A,Perry,nan,8368Birchwood,nan,Seattle,Washington,UnitedStates,98104,5215550167,1.97508E+13,HighSchool,Clerical,F,M,1,2,1,2,84894,2.01703E+13,1,5016,YES
15389,nan,Joan,E,King,nan,3477SunsetMeadows,nan,PaloAlto,California,UnitedStates,94303,4345550189,1.98109E+13,Bachelors,Professional,F,S,1,5,0,0,130441,2.01703E+13,1,5618,YES
25114,nan,Donald,M,Sara,nan,1345ProspectStreet,nan,PortMacquarie,NewSouthWales,Australia,2444,1.11501E+12,1.9881E+13,Bachelors,Manual,M,S,0,1,0,0,29598,2.01703E+13,0,4693,NO
12468,nan,Wayne,nan,Nath,nan,95avenuedelY=UnionCentrale,nan,Paris,SeineParis,France,75012,1.11501E+12,1.9871E+13,Bachelors,Professional,M,M,1,0,1,1,132893,2.01703E+13,1,5359,YES
22883,nan,Xavier,nan,Morgan,nan,3425SunHillLane,nan,Milwaukie,Oregon,UnitedStates,97222,3855550148,1.98705E+13,PartialCollege,Clerical,M,S,0,0,0,0,86123,2.01703E+13,0,5031,NO
21784,nan,Mackenzie,J,Hernandez,nan,7866NorthridgeCt,nan,Edmonds,Washington,UnitedStates,98020,8965550156,1.9681E+13,PartialCollege,Clerical,F,S,1,2,0,0,78434,2.01703E+13,1,5454,YES
25145,nan,Clayton,C,Yang,nan,Waldstr4326,nan,Neunkirchen,Saarland,Germany,66578,1.11501E+12,1.99408E+13,PartialCollege,Management,M,S,0,2,0,0,109402,2.01703E+13,1,5391,YES
21558,nan,Nicole,A,Coleman,nan,1955WallaceDr,nan,Goulburn,NewSouthWales,Australia,2580,1.11501E+12,1.99312E+13,HighSchool,SkilledManual,F,S,0,0,0,0,59808,2.01703E+13,0,5295,NO
19674,nan,Casey,C,Deng,nan,6887DeerberryCt,nan,Rockhampton,Queensland,Australia,4700,1.11501E+12,1.96509E+13,PartialHighSchool,Manual,F,S,1,0,1,1,29467,2.01703E+13,0,463,NO
17502,nan,Wayne,nan,Kumar,nan,1485LaVistaAvenue,nan,Brisbane,Queensland,Australia,4000,1.11501E+12,1.9741E+13,PartialHighSchool,SkilledManual,M,S,1,0,0,0,60458,2.01703E+13,1,5011,YES
15588,nan,Kristy,nan,Alvarez,nan,5493RoskelleyDrive,nan,Goulburn,NewSouthWales,Australia,2580,1.11501E+12,1.98907E+13,GraduateDegree,SkilledManual,F,M,0,1,0,1,52029,2.01703E+13,1,4793,YES
19400,nan,Gavin,A,Hayes,nan,6123LancelotDr,nan,Vancouver,BritishColumbia,Canada,V7L4J4,6995550137,1.98703E+13,PartialCollege,Clerical,M,S,0,1,0,0,81389,2.01703E+13,1,5425,YES
28791,nan,Richard,nan,Johnston,nan,6896LianaLane,nan,Spokane,Washington,UnitedStates,99202,5775550182,1.97807E+13,PartialCollege,SkilledManual,M,M,1,1,2,2,55172,2.01703E+13,0,5279,NO
19332,nan,Kelvin,nan,Alan,nan,AlteLandstr9,nan,Duesseldorf,Hessen,Germany,40605,1.11501E+12,1.98507E+13,Bachelors,Management,M,M,1,2,0,0,109543,2.01703E+13,1,5397,YES
20623,nan,Ruth,nan,Garcia,nan,4210BandCourt,nan,Springwood,NewSouthWales,Australia,2777,1.11501E+12,1.99206E+13,HighSchool,SkilledManual,F,M,0,1,2,2,61266,2.01703E+13,0,5142,NO
29104,nan,Nathan,L,Zhang,nan,7538AdobeDr,nan,Victoria,BritishColumbia,Canada,V8V,5095550189,1.99507E+13,PartialCollege,SkilledManual,M,M,0,2,0,0,62103,2.01703E+13,0,4912,NO
26866,nan,Jada,nan,Allen,nan,9816BanBridgePl,nan,StokeonTrent,England,UnitedKingdom,AS23,1.11501E+12,1.99905E+13,PartialCollege,SkilledManual,F,S,0,1,0,0,51505,2.01703E+13,0,5225,NO
19882,nan,Richard,L,Phillips,nan,5234EsperanzaDrive,nan,Torrance,California,UnitedStates,90505,8825550162,1.97006E+13,Bachelors,Management,M,S,1,2,0,0,106892,2.01703E+13,0,5518,NO
21955,nan,Jenny,nan,Ferrier,nan,2934TreatBlvd,nan,Malabar,NewSouthWales,Australia,2036,1.11501E+12,1.98908E+13,GraduateDegree,Professional,F,S,1,2,0,0,129927,2.01703E+13,0,5589,NO
20776,nan,Haley,nan,Long,nan,23StonewoodCt,nan,WallaWalla,Washington,UnitedStates,99362,8215550117,1.9791E+13,PartialCollege,Clerical,F,M,1,2,1,2,81476,2.01703E+13,1,5295,YES
28464,nan,Eddie,I,Hernandez,nan,144avenueFoch,nan,Paris,SeineParis,France,75003,1.11501E+12,1.97605E+13,PartialCollege,Clerical,M,M,1,2,2,2,85380,2.01703E+13,1,5704,YES
13625,nan,Jason,J,Campbell,nan,9371JacquelineWay,nan,PortMacquarie,NewSouthWales,Australia,2444,1.11501E+12,1.99311E+13,Bachelors,Professional,M,M,1,1,0,0,128024,2.01703E+13,0,5259,NO
20068,nan,Alexandria,F,Peterson,nan,7480VioletCt,nan,Novato,California,UnitedStates,94947,1935550142,1.99404E+13,PartialCollege,Clerical,F,S,0,2,0,0,77700,2.01703E+13,0,5312,NO
29262,nan,Cassie,nan,Raje,nan,1727TheTreesDrive,nan,Beaverton,Oregon,UnitedStates,97005,8275550119,1.95602E+13,GraduateDegree,Management,F,S,1,2,0,1,102057,2.01703E+13,0,5361,NO
14227,nan,Alison,nan,Xu,nan,6629PolsonCircle,nan,MilsonsPoint,NewSouthWales,Australia,2061,1.11501E+12,1.9921E+13,HighSchool,Manual,F,M,0,1,0,1,26603,2.01703E+13,0,4576,NO
19316,nan,Raymond,C,Srini,nan,Bundesallee112,Einkaufsabteilung,Bottrop,NordrheinWestfalen,Germany,46236,1.11501E+12,1.98705E+13,PartialCollege,Clerical,M,M,1,1,1,2,76827,2.01703E+13,1,5207,YES
11825,nan,Aimee,nan,She,nan,6752CovingtonCourt,nan,Bellflower,California,UnitedStates,90706,1375550149,1.98605E+13,GraduateDegree,Clerical,F,S,0,3,0,0,83586,2.01703E+13,1,5049,YES
14448,nan,Lauren,nan,Butler,nan,8152ClaudiaDr,nan,Corvallis,Oregon,UnitedStates,97330,4635550152,1.98412E+13,PartialCollege,Clerical,F,M,1,1,0,2,78580,2.01703E+13,0,4987,NO
22085,nan,Toni,nan,Mehta,nan,4173RockledgeLane,nan,Colma,California,UnitedStates,94014,7865550184,1.98107E+13,PartialCollege,Clerical,F,M,1,2,0,1,77897,2.01703E+13,1,4904,YES
28790,nan,Seth,nan,Howard,nan,1119ElderwoodDr,nan,LakeOswego,Oregon,UnitedStates,97034,3095550116,1.97808E+13,HighSchool,Clerical,M,S,1,1,0,0,79240,2.01703E+13,1,576,YES
21575,nan,Justin,nan,Foster,nan,9123SpringfieldDrive,nan,Fremont,California,UnitedStates,94536,4975550196,1.97608E+13,PartialCollege,SkilledManual,M,M,1,0,2,2,61182,2.01703E+13,1,5101,YES
27424,nan,Luis,P,Mitchell,nan,8605AvalonCourt,nan,LaJolla,California,UnitedStates,92806,5795550178,1.96904E+13,PartialCollege,Manual,M,S,1,0,0,0,28220,2.01703E+13,0,5026,NO
22199,nan,David,J,Lee,nan,1574HudsonAve,nan,Geelong,Victoria,Australia,3220,1.11501E+12,1.97606E+13,HighSchool,SkilledManual,M,S,1,2,0,0,56877,2.01703E+13,1,5786,YES
15846,nan,Julian,nan,Flores,nan,4194BaywoodDrive,nan,Metchosin,BritishColumbia,Canada,V9,4945550138,1.98809E+13,Bachelors,SkilledManual,M,S,0,2,0,0,57435,2.01703E+13,1,5214,YES
20840,nan,Alison,H,Xie,nan,5boulevardduMontparnasse,nan,Pantin,SeineSaintDenis,France,93500,1.11501E+12,1.97802E+13,PartialCollege,SkilledManual,F,S,0,0,0,0,53939,2.01703E+13,0,504,NO
13404,nan,Kelvin,nan,Yang,nan,9252LindellDr,nan,London,England,UnitedKingdom,SW193RU,1.11501E+12,1.97809E+13,PartialCollege,Clerical,M,M,1,3,0,2,78164,2.01703E+13,1,5109,YES
18196,nan,Ivan,K,Rana,nan,927LiveOakAve,119,CoffsHarbour,NewSouthWales,Australia,2450,1.11501E+12,1.99403E+13,HighSchool,SkilledManual,M,M,0,1,0,0,54576,2.01703E+13,0,4889,NO
20283,nan,Katie,A,Shen,nan,4910MelindaCourt,nan,Rhodes,NewSouthWales,Australia,2138,1.11501E+12,1.96012E+13,Bachelors,SkilledManual,F,M,1,1,2,2,58751,2.01703E+13,1,5188,YES
15031,nan,Darryl,J,Lin,nan,6912HamiltonAvenue,nan,Malabar,NewSouthWales,Australia,2036,1.11501E+12,1.99702E+13,HighSchool,Clerical,M,M,0,3,0,0,79900,2.01703E+13,1,5007,YES
12424,nan,Rebecca,M,Mitchell,nan,9809StGermainLane,nan,SedroWoolley,Washington,UnitedStates,98284,3375550114,1.97409E+13,HighSchool,SkilledManual,F,M,1,2,0,2,51468,2.01703E+13,0,4767,NO
22323,nan,Erica,C,Liang,nan,2110321boulevardBeauMarchais,nan,LesUlis,Essonne,France,91940,1.11501E+12,1.99112E+13,PartialCollege,Clerical,F,S,0,2,0,0,81948,2.01703E+13,1,526,YES
11627,nan,Dalton,nan,Gray,nan,4833NottinghamPl,nan,SpringValley,California,UnitedStates,91977,2635550144,1.99302E+13,GraduateDegree,Professional,M,M,1,2,0,0,128211,2.01703E+13,0,5199,NO
26659,nan,Katrina,D,Yuan,nan,9534HartnellCourt,nan,Hawthorne,Queensland,Australia,4171,1.11501E+12,1.99008E+13,GraduateDegree,Manual,F,M,0,1,0,1,34249,2.01703E+13,0,4559,NO
23678,nan,Kelly,nan,Diaz,nan,4765LSt,nan,LincolnAcres,California,UnitedStates,91950,3845550143,1.96009E+13,Bachelors,SkilledManual,F,S,1,1,1,1,52227,2.01703E+13,0,5079,NO
25393,nan,Lucas,J,Cox,nan,8325GlenhavenAveS,nan,Sooke,BritishColumbia,Canada,V0,4125550191,1.99112E+13,GraduateDegree,Clerical,M,M,1,1,1,1,77619,2.01703E+13,1,5046,YES
13416,nan,Richard,nan,Roberts,nan,535GreendellPl,nan,Fremont,California,UnitedStates,94536,5105550180,1.95311E+13,GraduateDegree,Clerical,M,S,1,1,1,1,81479,2.01703E+13,1,5427,YES
28361,nan,Kayla,nan,Wilson,nan,2081StAndrewsWay,nan,Kirkland,Washington,UnitedStates,98033,4615550146,1.98509E+13,GraduateDegree,Professional,F,M,1,1,1,2,127551,2.01703E+13,1,5137,YES
19212,nan,Brianna,R,Clark,nan,236WillowLakeRd,nan,Lebanon,Oregon,UnitedStates,97355,4985550142,1.97503E+13,PartialCollege,Manual,F,M,1,0,1,2,36625,2.01703E+13,1,496,YES
21376,nan,Paula,W,Ramos,nan,7412NCivicDrive,nan,Sunbury,Victoria,Australia,3429,1.11501E+12,1.97003E+13,PartialHighSchool,SkilledManual,F,M,1,2,0,2,55099,2.01703E+13,0,4896,NO
14602,nan,Kaylee,W,Kelly,nan,1277JuniperDrive,nan,WestCovina,California,UnitedStates,91791,5425550129,1.98909E+13,GraduateDegree,Professional,F,M,1,1,1,2,128445,2.01703E+13,1,5555,YES
13966,nan,Darren,M,Dominguez,nan,1487SantaFe,nan,Darlinghurst,NewSouthWales,Australia,2010,1.11501E+12,1.98604E+13,Bachelors,Management,M,M,1,2,1,2,104004,2.01703E+13,1,575,YES
28637,nan,Brandon,nan,Lee,nan,2725DeerwoodCourt,nan,ImperialBeach,California,UnitedStates,91932,7355550123,1.99304E+13,GraduateDegree,Professional,M,M,1,1,0,0,138593,2.01703E+13,0,521,NO
24137,nan,Tara,nan,Sharma,nan,Kalkweg900,nan,Poing,Saarland,Germany,66041,1.11501E+12,1.99512E+13,PartialCollege,Manual,F,S,0,1,0,0,34695,2.01703E+13,0,4768,NO
14937,nan,Brendan,L,Xu,nan,1796Hamlet,nan,York,England,UnitedKingdom,Y034TN,1.11501E+12,1.98611E+13,PartialHighSchool,Manual,M,S,0,0,0,0,34078,2.01703E+13,0,5552,NO
18611,nan,Taylor,F,Foster,nan,4948West4thSt,nan,Salem,Oregon,UnitedStates,97301,5515550154,1.98308E+13,Bachelors,Clerical,F,M,1,1,1,2,85059,2.01703E+13,1,5433,YES
23544,nan,Misty,A,Raje,nan,4130SkycrestDrive,nan,Bendigo,Victoria,Australia,3550,1.11501E+12,1.97802E+13,Bachelors,Manual,F,S,0,1,0,0,28886,2.01703E+13,0,4621,NO
19519,nan,Bianca,D,Zhu,nan,363ruedelaCentenaire,nan,Paris,SeineParis,France,75010,1.11501E+12,1.9931E+13,PartialHighSchool,SkilledManual,F,S,0,1,0,0,53865,2.01703E+13,0,4801,NO
15678,nan,Susan,nan,Zhou,nan,95rueSteHonorc,nan,Morangis,Essonne,France,91420,1.11501E+12,1.98906E+13,GraduateDegree,Professional,F,M,1,3,2,2,130400,2.01703E+13,1,5694,YES
11813,nan,Mary,nan,Patterson,nan,1102Ravenwood,nan,WLinn,Oregon,UnitedStates,97068,9565550136,1.98711E+13,Bachelors,Management,F,M,1,3,0,2,106601,2.01703E+13,1,508,YES
26427,nan,Alicia,nan,Xie,nan,4277BenetCourt,nan,Seaford,Victoria,Australia,3198,1.11501E+12,1.99612E+13,Bachelors,SkilledManual,F,S,0,2,0,0,52734,2.01703E+13,1,4989,YES
15581,nan,Toni,nan,Perez,nan,2444NorthRanchford,nan,Melton,Victoria,Australia,3337,1.11501E+12,1.98804E+13,Bachelors,SkilledManual,F,S,0,2,0,0,51660,2.01703E+13,0,5069,NO
20913,nan,Wesley,nan,Liu,nan,Postfach84499,nan,Kiel,Saarland,Germany,24044,1.11501E+12,1.98305E+13,PartialCollege,SkilledManual,M,S,0,1,0,0,52515,2.01703E+13,0,5393,NO
16281,nan,Gilbert,nan,Luo,nan,22ruedesGrandsChamps,nan,Paris,SeineParis,France,75009,1.11501E+12,1.98301E+13,PartialHighSchool,SkilledManual,M,S,0,0,0,0,59896,2.01703E+13,1,5045,YES
27707,nan,Colleen,nan,Raji,nan,1525DumbartonSt,nan,NorthSydney,NewSouthWales,Australia,2055,1.11501E+12,1.98409E+13,Bachelors,Clerical,F,S,0,2,0,0,80892,2.01703E+13,0,5317,NO
27611,nan,Jack,W,Edwards,nan,6177GolfClubRoad,nan,ElCajon,California,UnitedStates,92020,5765550121,1.97612E+13,HighSchool,Clerical,M,M,1,3,1,2,83081,2.01703E+13,1,5364,YES
24448,nan,Amanda,J,Lopez,nan,8481ZartopStreet,nan,Kirkland,Washington,UnitedStates,98033,7675550150,1.96904E+13,HighSchool,Clerical,F,M,1,2,0,2,81389,2.01703E+13,1,4956,YES
11014,nan,Sydney,nan,Bennett,nan,9011TankDrive,nan,Redmond,Washington,UnitedStates,98052,4315550156,1.98805E+13,Bachelors,Management,F,S,0,2,0,0,110911,2.01703E+13,1,5172,YES
11239,nan,Latoya,C,Goel,nan,8154PheasantCircle,nan,London,England,UnitedKingdom,SW1P2NU,1.11501E+12,1.9781E+13,PartialCollege,Clerical,F,M,1,1,0,2,78167,2.01703E+13,0,4984,NO
13989,nan,Chloe,A,Bradley,nan,1720MedburnSt,nan,Burien,Washington,UnitedStates,98168,6515550113,1.99801E+13,PartialCollege,SkilledManual,F,S,0,0,0,0,59949,2.01703E+13,0,4936,NO
11090,nan,Trevor,nan,Bryant,nan,5781SharonDr,nan,LosAngeles,California,UnitedStates,90012,8535550174,1.97712E+13,PartialCollege,Manual,M,S,0,0,0,0,33177,2.01703E+13,1,5363,YES
19341,nan,Clarence,C,Huang,nan,7113RanchValleyCt,nan,Oxford,England,UnitedKingdom,OX144SE,1.11501E+12,1.98608E+13,Bachelors,Clerical,M,M,1,2,0,1,84484,2.01703E+13,0,5445,NO
21203,nan,Mary,nan,Allen,nan,8743ClarkCreekRd,nan,GoldCoast,Queensland,Australia,4217,1.11501E+12,1.98612E+13,GraduateDegree,Professional,F,M,1,0,0,1,136972,2.01703E+13,1,5168,YES
22591,nan,Jon,G,Becker,nan,Helsenbergbogen2,nan,Hamburg,Hamburg,Germany,20354,1.11501E+12,1.97804E+13,GraduateDegree,Professional,M,S,1,2,0,0,135797,2.01703E+13,1,571,YES
12490,nan,Trisha,C,He,nan,98bisboulevardduMontparnasse,nan,Paris,SeineParis,France,75013,1.11501E+12,1.98607E+13,Bachelors,Management,F,M,1,3,0,0,112811,2.01703E+13,1,5168,YES
18685,nan,Sean,G,Rogers,nan,8524ParksideDr,nan,Newton,BritishColumbia,Canada,V2L3W8,2775550113,1.99105E+13,GraduateDegree,Professional,M,M,1,2,0,0,130535,2.01703E+13,1,5218,YES
17435,nan,Edward,nan,Mitchell,nan,2266GreenwoodCircle,nan,Torrance,California,UnitedStates,90505,4525550116,1.98108E+13,GraduateDegree,Clerical,M,S,1,3,0,0,81276,2.01703E+13,1,5636,YES
24156,nan,Wesley,nan,Zhou,nan,KarlLiebknechtstr422,nan,SulzbachTaunus,Saarland,Germany,66272,1.11501E+12,1.96206E+13,PartialCollege,Clerical,M,M,1,3,1,2,84279,2.01703E+13,1,5349,YES
15230,nan,Jillian,D,Vance,nan,4930VirginiaHillsDrive,nan,NorthRyde,NewSouthWales,Australia,2113,1.11501E+12,1.98212E+13,Bachelors,Management,F,M,1,1,0,1,107783,2.01703E+13,0,5143,NO
16990,nan,Zachary,nan,Griffin,nan,7173OakCreekCt,nan,SanDiego,California,UnitedStates,92102,9145550183,1.98507E+13,GraduateDegree,Professional,M,M,1,2,0,0,128869,2.01703E+13,1,5867,YES
19912,nan,Tara,nan,Xie,nan,6512CypressAve,nan,NewcastleuponTyne,England,UnitedKingdom,NT20,1.11501E+12,1.97506E+13,HighSchool,Manual,F,M,1,1,1,1,28290,2.01703E+13,0,4889,NO
15235,nan,Kari,nan,Lopez,nan,8763LoriDr,nan,Cranbourne,Victoria,Australia,3977,1.11501E+12,1.98006E+13,PartialCollege,SkilledManual,F,M,1,0,1,2,55200,2.01703E+13,1,5196,YES
25763,nan,Hannah,nan,Johnson,nan,2672BlackWalnut,nan,Bremerton,Washington,UnitedStates,98312,2835550135,1.98811E+13,PartialCollege,Management,F,M,1,2,1,1,104745,2.01703E+13,1,548,YES
20255,nan,Stephanie,nan,Russell,nan,3261VistaBonita,nan,Sydney,NewSouthWales,Australia,1002,1.11501E+12,1.98508E+13,Bachelors,Management,F,M,1,2,0,2,105798,2.01703E+13,1,5125,YES
25341,nan,Kaitlyn,J,Cook,nan,5436ViaDelSol,nan,LaJolla,California,UnitedStates,92806,7255550122,1.97505E+13,PartialHighSchool,Manual,F,S,0,1,0,0,28884,2.01703E+13,0,4904,NO
16517,nan,Katrina,M,Raji,nan,3196Peachwillow,nan,Wollongong,NewSouthWales,Australia,2500,1.11501E+12,1.99603E+13,HighSchool,SkilledManual,F,M,0,1,0,0,53183,2.01703E+13,0,4886,NO
13095,nan,Jordan,nan,Griffin,nan,2785SnowDrive,nan,Shawnee,BritishColumbia,Canada,V9B2C3,1605550138,1.97707E+13,HighSchool,Clerical,M,S,1,0,0,0,86989,2.01703E+13,1,5517,YES
16521,nan,Tonya,L,She,nan,8534WillowPassRoad,nan,Hawthorne,Queensland,Australia,4171,1.11501E+12,1.99908E+13,HighSchool,SkilledManual,F,S,0,0,0,0,55984,2.01703E+13,1,5126,YES
23107,nan,Michele,nan,Kumar,nan,1710ViewDr,nan,LavenderBay,NewSouthWales,Australia,2060,1.11501E+12,1.97411E+13,PartialCollege,Clerical,F,M,1,3,0,2,81665,2.01703E+13,1,503,YES
28959,nan,Jimmy,S,Ashe,nan,3382ArrowwoodCircle,nan,EastBrisbane,Queensland,Australia,4169,1.11501E+12,1.99201E+13,HighSchool,Manual,M,M,0,1,0,2,29900,2.01703E+13,0,4496,NO
19453,nan,Veronica,R,Rana,nan,Hellweg4493,nan,Berlin,Saarland,Germany,12171,1.11501E+12,1.98705E+13,Bachelors,Management,F,M,1,2,0,0,102265,2.01703E+13,1,5068,YES
28763,nan,Mohamed,C,Pal,nan,8299DarleneDrive,nan,Burlingame,California,UnitedStates,94010,8425550111,1.99407E+13,PartialCollege,Clerical,F,S,0,0,0,0,83752,2.01703E+13,0,5321,NO
22872,nan,Sara,F,Bailey,nan,4245GregoryLane,nan,Burien,Washington,UnitedStates,98168,7945550117,1.98206E+13,PartialCollege,Management,F,M,1,2,1,1,102903,2.01703E+13,1,5131,YES
11797,nan,Devin,R,Coleman,nan,4143HeatherPl,nan,Oakland,California,UnitedStates,94611,7925550157,1.98903E+13,Bachelors,Management,M,S,0,0,0,0,103110,2.01703E+13,0,5142,NO
25233,nan,Nathaniel,nan,Ward,nan,558LeveeRd,nan,Warrnambool,Victoria,Australia,3280,1.11501E+12,1.97905E+13,Bachelors,Professional,M,M,1,2,1,2,130271,2.01703E+13,1,5672,YES
14891,nan,Kyle,E,Hayes,nan,4376GolfClubRoad,nan,RedwoodCity,California,UnitedStates,94063,1075550173,1.97405E+13,PartialCollege,Clerical,M,M,1,1,0,1,82488,2.01703E+13,1,5128,YES
13563,nan,Phillip,M,Sai,nan,3141JalalonPlace,nan,StokeonTrent,England,UnitedKingdom,AS23,1.11501E+12,1.98908E+13,GraduateDegree,Professional,M,M,1,2,0,0,128686,2.01703E+13,1,523,YES
25881,nan,Jennifer,nan,Clark,nan,4509NMichellCanyonRd,nan,SanCarlos,California,UnitedStates,94070,1125550188,1.96803E+13,Bachelors,Clerical,F,M,1,2,2,2,79853,2.01703E+13,1,4955,YES
17034,nan,Lauren,nan,Clark,nan,2221TeakCourt,nan,Metchosin,BritishColumbia,Canada,V9,8195550134,1.97904E+13,Bachelors,SkilledManual,F,S,0,1,0,0,54664,2.01703E+13,0,5271,NO
29153,nan,Pedro,nan,Arun,nan,8041ErieDr,nan,BeverlyHills,California,UnitedStates,90210,7205550187,1.98003E+13,Bachelors,Clerical,M,S,1,2,0,0,78328,2.01703E+13,1,6143,YES
16761,nan,Angel,A,Ward,nan,6539HamesCourt,nan,Everett,Washington,UnitedStates,98201,1755550184,1.99212E+13,PartialCollege,Management,M,S,0,2,0,0,106729,2.01703E+13,1,5422,YES
26923,nan,Krystal,M,Ye,nan,8487Amador,nan,GoldCoast,Queensland,Australia,4217,1.11501E+12,1.99809E+13,Bachelors,SkilledManual,F,M,0,2,0,0,60044,2.01703E+13,1,4872,YES
25109,nan,Devin,J,Rivera,nan,2956EastAltarindaDr,nan,Rockhampton,Queensland,Australia,4700,1.11501E+12,1.99005E+13,GraduateDegree,Clerical,M,M,1,3,0,2,80107,2.01703E+13,1,4994,YES
16555,nan,Mathew,nan,Vazquez,nan,48bisboulevardduMontparnasse,nan,LesUlis,Essonne,France,91940,1.11501E+12,1.99006E+13,HighSchool,Manual,M,M,0,1,1,2,33467,2.01703E+13,1,4791,YES
23220,nan,Roy,P,Malhotra,nan,4341CeemarCourt,nan,Lancaster,England,UnitedKingdom,LA11LN,1.11501E+12,1.99306E+13,HighSchool,SkilledManual,M,S,0,0,0,0,54616,2.01703E+13,1,4876,YES
26985,nan,Jcsus,F,Diaz,nan,ResidenzStraue944,nan,Grevenbroich,Bayern,Germany,41485,1.11501E+12,1.99309E+13,Bachelors,Clerical,M,M,0,3,0,0,81747,2.01703E+13,1,5044,YES
24889,nan,Kelli,J,She,nan,9323CowellRoad,nan,Goulburn,NewSouthWales,Australia,2580,1.11501E+12,1.99512E+13,Bachelors,Professional,F,M,1,1,0,0,137245,2.01703E+13,0,5278,NO
27287,nan,Samuel,E,Perez,nan,1948OharaAvenue,nan,LosAngeles,California,UnitedStates,90012,2315550144,1.99002E+13,GraduateDegree,SkilledManual,M,M,0,2,0,1,57578,2.01703E+13,0,4852,NO
23382,nan,Xavier,L,Barnes,nan,995W108thStreet,nan,WoodlandHills,California,UnitedStates,91364,8755550140,1.98108E+13,PartialCollege,Clerical,M,M,1,1,1,1,77962,2.01703E+13,1,5549,YES
12984,nan,Adam,nan,Young,nan,2534CogginsDrive,nan,RoyalOak,BritishColumbia,Canada,V8X,1565550183,1.97802E+13,Bachelors,Manual,M,M,1,0,0,2,31483,2.01703E+13,0,4909,NO
